Wall time,Step,Value
1681917275,14910,0.736906111
1681917357,15230,0.673940301
1681917367,15270,0.693937421
1681917432,15520,0.675880194
1681917474,15680,0.706264973
1681917476,15690,0.65083611
1681917515,15840,0.669600427
1681917526,15880,0.667126775
1681917568,16040,0.690806985
1681917571,16050,0.757467151
1681917605,16180,0.678481221
1681917628,16270,0.671753705
1681917642,16320,0.723432899
1681917655,16370,0.674293399
1681917663,16400,0.669506788
1681917676,16450,0.624970853
1681917684,16480,0.768086672
1681917715,16600,0.677704632
1681917736,16680,0.702906966
1681917755,16750,0.689909995
1681917779,16820,0.655978441
1681917803,16910,0.65751189
1681917813,16950,0.75027597
1681917819,16970,0.692199647
1681917824,16990,0.74916786
1681917832,17020,0.650839746
1681917863,17090,0.750961125
1681917886,17180,0.73751843
1681917913,17280,0.717771411
1681917924,17320,0.713757932
1681917929,17340,0.690009892
1681917937,17370,0.688574553
1681917951,17420,0.651125491
1681917959,17450,0.616758049
1681917962,17460,0.726463974
1681918016,17660,0.656083286
1681918040,17750,0.611989915
1681918056,17810,0.704170644
1681918075,17880,0.708943427
1681918078,17890,0.666650355
1681918102,17980,0.687673509
1681918121,18050,0.646753907
1681918178,18260,0.611953855
1681918189,18300,0.689792156
1681918216,18400,0.630325437
1681918227,18440,0.70738405
1681918251,18530,0.66050905
1681918294,18660,0.692915678
1681918302,18690,0.758729935
1681918318,18750,0.777612865
1681918324,18770,0.6631428
1681918415,19110,0.682063878
1681918432,19170,0.686079741
1681918477,19340,0.679229319
1681918504,19440,0.747212112
1681918513,19470,0.662252724
1681918518,19490,0.629871249
1681918567,19670,0.716378689
1681918604,19810,0.691371799
1681918610,19830,0.673211992
1681918658,20010,0.703689158
1681918669,20050,0.724153161
1681918691,20130,0.653719664
1681918737,20300,0.683632553
1681918753,20360,0.674632072
1681918825,20600,0.644597709
1681918860,20730,0.793683648
1681918868,20760,0.717960656
1681918871,20770,0.718334198
1681918877,20790,0.65102309
1681918882,20810,0.645721793
1681918893,20850,0.701719463
1681918904,20890,0.678594828
1681918923,20960,0.685267925
1681918963,21110,0.635721445
1681919056,21450,0.652163208
1681919066,21490,0.7545048
1681919085,21560,0.640647531
1681919110,21650,0.751737714
1681919143,21770,0.647070527
1681919170,21870,0.648628891
1681919175,21890,0.659908295
1681919181,21910,0.607127666
1681919194,21960,0.700334728
1681919202,21990,0.77496618
1681919224,22070,0.704529285
1681919235,22110,0.667996466
1681919289,22310,0.696680605
1681919311,22360,0.738264859
1681919313,22370,0.689680099
1681919319,22390,0.653334737
1681919327,22420,0.635098338
1681919338,22460,0.635499299
1681919340,22470,0.671882689
1681919359,22540,0.69475919
1681919367,22570,0.619564712
1681919381,22620,0.681811512
1681919433,22810,0.690646291
1681919460,22910,0.694677472
1681919476,22970,0.77897203
1681919492,23030,0.769838631
1681919503,23070,0.662085831
1681919536,23190,0.680217981
1681919539,23200,0.687882006
1681919607,23450,0.676787913
1681919631,23540,0.654723227
1681919727,23890,0.67789793
1681919729,23900,0.747968435
1681919735,23920,0.706993818
1681919773,24060,0.658855557
1681919862,24360,0.644191921
1681919884,24440,0.697569728
1681919903,24510,0.704427123
1681919908,24530,0.669969618
1681919914,24550,0.628762424
1681919928,24600,0.716878712
1681919996,24850,0.718838036
1681919998,24860,0.676276326
1681920026,24960,0.666359007
1681920031,24980,0.629841864
1681920045,25030,0.676185012
1681920083,25170,0.67581135
1681920099,25230,0.696131527
1681920124,25320,0.735845566
1681920165,25470,0.64175421
1681920176,25510,0.640473485
1681920181,25530,0.755495906
1681920217,25660,0.713953853
1681920249,25780,0.649988651
1681920282,25900,0.703240275
1681920309,26000,0.690788031
1681920326,26060,0.674938262
1681920379,26230,0.702685893
1681920396,26290,0.677491724
1681920398,26300,0.637215555
1681920436,26440,0.663878918
1681920452,26500,0.700643837
1681920465,26550,0.675516665
1681920526,26780,0.729439557
1681920545,26850,0.723814547
1681920558,26900,0.821256101
1681920593,27030,0.629594028
1681920611,27100,0.692532003
1681920651,27250,0.665191054
1681920683,27370,0.692749679
1681920691,27400,0.699343979
1681920728,27540,0.631920338
1681920731,27550,0.701339304
1681920736,27570,0.678817987
1681920821,27890,0.709450483
1681920823,27900,0.705936551
1681920826,27910,0.616666973
1681920851,27980,0.680622399
1681920880,28090,0.703234196
1681920920,28240,0.649763048
1681920933,28290,0.649723947
1681921048,28720,0.719702184
1681921071,28810,0.649609566
1681921095,28900,0.696728706
1681921111,28960,0.672554314
1681921122,29000,0.679850578
1681921167,29170,0.609133363
1681921173,29190,0.627776504
1681921175,29200,0.678711414
1681921301,29670,0.655530512
1681921322,29750,0.597556293
1681921389,29980,0.757110536
1681921413,30070,0.737063766
1681921424,30110,0.650618315
1681921435,30150,0.644216597
1681921437,30160,0.658192694
1681921467,30270,0.661952734
1681921475,30300,0.688331723
1681921496,30380,0.710394919
1681921504,30410,0.684860468
1681921568,30650,0.67697227
1681921578,30690,0.738023341
1681921584,30710,0.608491361
1681921659,30990,0.634595096
1681921720,31220,0.673931777
1681921760,31370,0.698264778
1681921781,31450,0.712597609
1681921795,31500,0.65500778
1681921808,31550,0.611043751
1681921819,31590,0.653938651
1681921824,31610,0.689658225
1681921873,31770,0.679241836
1681921921,31950,0.642995775
1681921924,31960,0.690439284
1681921942,32030,0.704025149
1681921950,32060,0.693798363
1681922014,32300,0.656204939
1681922022,32330,0.749411166
1681922041,32400,0.677580833
1681922048,32430,0.662228823
1681922051,32440,0.689814031
1681922056,32460,0.733291626
1681922059,32470,0.68357414
1681922155,32720,0.649936914
1681922197,32810,0.635166764
1681922311,33050,0.66338098
1681922349,33130,0.766578138
1681922415,33270,0.72545284
1681922420,33280,0.669247925
1681922500,33450,0.681479692
1681922646,33740,0.724915922
1681922655,33760,0.726554871
1681922702,33860,0.645478964
1681922783,34030,0.712949574
1681922807,34080,0.655147791
1681922911,34300,0.670046926
1681922925,34330,0.729254961
1681922949,34380,0.764031708
1681923001,34490,0.702153623
1681923010,34510,0.670768201
1681923043,34580,0.671243846
1681923072,34640,0.752517104
1681923105,34710,0.611847162
1681923133,34770,0.687342048
1681923147,34800,0.713629365
1681923228,34970,0.738834321
1681923285,35090,0.73082149
1681923299,35120,0.717588842
1681923332,35190,0.658797622
1681923408,35350,0.668352544
1681923417,35370,0.731055021
1681923454,35430,0.707154393
1681923473,35470,0.678517044
1681923549,35630,0.615628362
1681923629,35800,0.78685087
1681923724,36000,0.675403416
1681923809,36180,0.640143573
1681923818,36200,0.659623981
1681923828,36220,0.708201706
1681923842,36250,0.673776388
1681923856,36280,0.644563854
1681923937,36450,0.626425803
1681923989,36560,0.671439886
1681924055,36700,0.695308864
1681924197,37000,0.600328147
1681924207,37020,0.675647855
1681924328,37260,0.655048966
1681924347,37300,0.663499832
1681924357,37320,0.69201225
1681924385,37380,0.682404101
1681924399,37410,0.676319301
1681924409,37430,0.721408129
1681924451,37520,0.696461082
1681924484,37590,0.730295479
1681924546,37720,0.716525257
1681924584,37800,0.62776345
1681924645,37930,0.692626297
1681924655,37950,0.727266729
1681924669,37980,0.645100653
1681924726,38100,0.605368853
1681924745,38140,0.638711512
1681924768,38190,0.641535044
1681924778,38210,0.68926537
1681924825,38310,0.703008235
1681924844,38350,0.616945744
1681924981,38640,0.71909821
1681925005,38690,0.673289001
1681925038,38760,0.646541178
1681925255,39200,0.694812
1681925293,39280,0.735390902
1681925326,39350,0.686511695
1681925345,39390,0.649384856
1681925397,39500,0.646162868
1681925425,39560,0.657163918
1681925454,39620,0.662099838
1681925558,39840,0.678026855
1681925610,39950,0.653095722
1681925634,40000,0.653287292
1681925676,40090,0.687206984
1681925681,40100,0.654790699
1681925738,40220,0.64668268
1681925790,40330,0.671683371
1681925804,40360,0.651479781
1681925852,40460,0.702464402
1681926074,40930,0.654928446
1681926098,40980,0.657297313
1681926111,40990,0.756496668
1681926158,41090,0.721406937
1681926504,41820,0.670782089
1681926556,41930,0.667424083
1681926561,41940,0.687491238
1681926570,41960,0.638283789
1681926580,41980,0.664247215
1681926594,42010,0.680996656
1681926599,42020,0.743528306
1681926717,42270,0.619422913
1681926741,42320,0.662968934
1681926755,42350,0.711783826
1681926793,42430,0.706254363
1681926845,42540,0.622732759
1681926887,42630,0.666755259
1681926901,42660,0.67595464
1681926906,42670,0.696444809
1681926977,42820,0.617820144
1681927061,42980,0.625109494
1681927090,43040,0.725345969
1681927109,43080,0.655307949
1681927151,43170,0.669266701
1681927161,43190,0.643227875
1681927203,43280,0.75823015
1681927222,43320,0.735518336
1681927251,43380,0.756995738
1681927274,43430,0.679475009
1681927397,43690,0.637836635
1681927440,43780,0.688575923
1681927511,43930,0.713542879
1681927544,44000,0.674191356
1681927572,44060,0.668220341
1681927591,44100,0.660501719
1681927596,44110,0.613852203
1681927686,44300,0.691432834
1681927700,44330,0.620210648
1681927729,44390,0.679617226
1681927871,44690,0.658547401
1681927907,44750,0.655615389
1681927978,44900,0.662199736
1681927988,44920,0.701204419
1681928068,45090,0.653755665
1681928073,45100,0.733171999
1681928163,45290,0.659494996
1681928168,45300,0.743957341
1681928182,45330,0.696811795
1681928224,45420,0.707950771
1681928276,45530,0.623686016
1681928395,45780,0.63844192
1681928409,45810,0.638886034
1681928461,45920,0.688996494
1681928475,45950,0.737179041
1681928485,45970,0.659848809
1681928494,45990,0.687927008
1681928551,46110,0.626073241
1681928631,46280,0.769643903
1681928731,46490,0.629491866
1681928764,46560,0.66528219
1681928810,46640,0.64733088
1681928829,46680,0.762278199
1681928862,46750,0.692431986
1681928867,46760,0.693566024
1681928872,46770,0.646460235
1681928919,46870,0.749557734
1681929042,47130,0.70666647
1681929066,47180,0.70720464
1681929141,47340,0.673685789
1681929194,47450,0.706351101
1681929212,47490,0.687558591
1681929217,47500,0.669100046
1681929255,47580,0.72114259
1681929269,47610,0.701116025
1681929283,47640,0.66706562
1681929298,47670,0.68814683
1681929340,47760,0.65713346
1681929359,47800,0.657352328
1681929392,47870,0.659661293
1681929397,47880,0.655847251
1681929426,47940,0.718283653
1681929454,48000,0.646198094
1681929463,48020,0.732334018
1681929478,48050,0.602238357
1681929643,48400,0.716867685
1681929709,48520,0.626665771
1681929798,48710,0.625322223
1681929808,48730,0.723380089
1681929898,48920,0.751216352
1681929907,48940,0.751542032
1681930002,49140,0.59535861
1681930116,49380,0.68891573
1681930130,49410,0.662803054
1681930191,49540,0.798023939
1681930229,49620,0.699635327
1681930272,49710,0.69147265
1681930286,49740,0.679669201
1681930295,49760,0.648102403
1681930300,49770,0.700948894
1681930366,49910,0.70811528
1681930508,50210,0.658770442
1681930537,50270,0.621435463
1681930551,50300,0.649392784
1681930592,50370,0.68817997
1681930654,50500,0.63515085
1681930663,50520,0.654837251
1681930668,50530,0.694150627
1681930701,50600,0.613021076
1681930786,50780,0.690015078
1681930895,51010,0.616473973
1681930919,51060,0.780714869
1681931013,51260,0.722338438
1681931023,51280,0.726571918
1681931051,51340,0.662854552
1681931174,51600,0.618357003
1681931198,51650,0.651521504
1681931259,51780,0.649777114
1681931278,51820,0.668752491
1681931364,52000,0.760179698
1681931402,52080,0.681437552
1681931519,52310,0.691303492
1681931533,52340,0.694329262
1681931538,52350,0.669361949
1681931557,52390,0.649065316
1681931561,52400,0.712898254
1681931684,52660,0.719852328
1681931793,52890,0.611159086
1681931855,53020,0.708467603
1681931931,53180,0.623030066
1681931983,53290,0.627655506
1681932058,53450,0.651499391
1681932125,53590,0.582625329
1681932129,53600,0.696319282
1681932224,53800,0.659213841
1681932346,54040,0.672145665
1681932355,54060,0.657317638
1681932422,54200,0.654675603
1681932512,54390,0.755251944
1681932516,54400,0.603513241
1681932526,54420,0.72303462
1681932549,54470,0.673342884
1681932724,54840,0.684712946
1681932758,54910,0.727149844
1681932777,54950,0.668860614
1681932805,55010,0.713778138
1681932833,55070,0.661067486
1681932857,55120,0.656610608
1681932871,55150,0.693142891
1681932881,55170,0.714106619
1681932952,55320,0.731479406
1681932994,55410,0.789511383
1681933032,55490,0.718379617
1681933113,55660,0.635757506
1681933136,55710,0.680449188
1681933146,55730,0.747472107
1681933202,55850,0.695645392
1681933212,55870,0.646027684
1681933248,55930,0.627009153
1681933305,56050,0.754332602
1681933329,56100,0.663423061
1681933376,56200,0.671052158
1681933423,56300,0.663969338
1681933556,56580,0.640968084
1681933566,56600,0.744363606
1681933585,56640,0.718999565
1681933655,56790,0.665812254
1681933849,57200,0.668646336
1681933864,57230,0.677648127
1681933949,57410,0.673273623
1681934034,57590,0.672498167
1681934123,57760,0.690314889
1681934137,57790,0.74149102
1681934161,57840,0.686974347
1681934184,57890,0.650438786
1681934213,57950,0.619657934
1681934270,58070,0.598294377
1681934274,58080,0.722988009
1681934355,58250,0.632980287
1681934369,58280,0.711083412
1681934402,58350,0.657481611
1681934530,58620,0.724125683
1681934540,58640,0.76265502
1681934573,58710,0.690018237
1681934658,58890,0.66751492
1681934667,58910,0.683475852
1681934700,58980,0.644618869
1681934743,59070,0.688748479
1681934790,59170,0.714354277
1681934795,59180,0.646258533
1681934842,59280,0.734602094
1681934861,59320,0.667855024
1681934866,59330,0.642184496
1681934956,59520,0.661619782
1681934980,59570,0.711608052
1681934989,59590,0.757092595
1681935016,59630,0.622321129
1681935059,59720,0.653771758
1681935144,59900,0.668908596
1681935239,60100,0.68987149
1681935263,60150,0.6269207
1681935305,60240,0.628284395
1681935334,60300,0.638530731
1681935338,60310,0.60499078
1681935343,60320,0.733473063
1681935357,60350,0.660391569
1681935371,60380,0.715635955
1681935476,60600,0.701050043
1681935561,60780,0.696419954
1681935580,60820,0.655977845
1681935603,60870,0.660770535
1681935637,60940,0.714364707
1681935679,61030,0.648055077
1681935689,61050,0.619735062
1681935736,61150,0.63592273
1681935764,61210,0.655417621
1681935774,61230,0.635671198
1681935802,61290,0.60686636
1681935812,61310,0.641001105
1681935821,61330,0.643247485
1681935878,61450,0.604565144
1681935887,61470,0.691125035
1681935905,61490,0.668403864
1681936014,61720,0.726487815
1681936057,61810,0.650954068
1681936071,61840,0.655038714
1681936146,62000,0.678415775
1681936194,62100,0.726856887
1681936198,62110,0.683583438
1681936208,62130,0.723630548
1681936236,62190,0.64020896
1681936265,62250,0.711660326
1681936298,62320,0.607025743
1681936322,62370,0.623219609
1681936355,62440,0.73614496
1681936383,62500,0.753331959
1681936445,62630,0.689038396
1681936567,62890,0.729352117
1681936676,63120,0.705896258
1681936695,63160,0.675249815
1681936700,63170,0.624736965
1681936733,63240,0.673122108
1681936822,63410,0.635439396
1681936874,63520,0.616211236
1681936926,63630,0.618067443
1681936959,63700,0.661244094
1681936987,63760,0.72261101
1681937101,64000,0.632962167
1681937361,64550,0.739005148
1681937380,64590,0.697079062
1681937442,64720,0.736952305
1681937494,64830,0.671636522
1681937513,64870,0.695264518
1681937551,64950,0.673870742
1681937556,64960,0.678604245
1681937574,65000,0.654397845
1681937617,65090,0.681421578
1681937622,65100,0.677742422
1681937669,65200,0.682939053
1681937682,65210,0.657704294
1681937687,65220,0.661381483
1681937725,65300,0.675241232
1681937819,65500,0.71314007
1681937933,65740,0.71880585
1681937961,65800,0.720489264
1681937966,65810,0.676124632
1681937980,65840,0.634956717
1681938028,65940,0.715755284
1681938070,66030,0.684716582
1681938085,66060,0.660708427
1681938132,66160,0.682222366
1681938156,66210,0.723156452
1681938326,66570,0.70039469
1681938369,66660,0.719699502
1681938378,66680,0.659964979
1681938397,66720,0.647654891
1681938425,66780,0.630640745
1681938439,66810,0.760535777
1681938473,66880,0.672889173
1681938510,66960,0.697039604
1681938525,66990,0.672840774
1681938571,67070,0.618012846
1681938590,67110,0.765021205
1681938609,67150,0.669824421
1681938717,67380,0.634269953
1681938736,67420,0.639486194
1681938770,67490,0.65235889
1681938788,67530,0.592027724
1681938841,67640,0.640624523
1681938897,67760,0.687961161
1681938973,67920,0.656880915
1681939092,68170,0.680592895
1681939163,68320,0.719149947
1681939229,68460,0.650899112
1681939267,68540,0.698838353
1681939305,68620,0.665264249
1681939333,68680,0.682965875
1681939338,68690,0.608063519
1681939418,68860,0.687586725
1681939469,68950,0.679687977
1681939497,69010,0.664218664
1681939535,69090,0.653115869
1681939549,69120,0.639064431
1681939653,69340,0.696643829
1681939734,69510,0.681879818
1681939791,69630,0.62374866
1681939805,69660,0.692804873
1681939833,69720,0.697778165
1681939918,69900,0.641614914
1681939928,69920,0.653382063
1681940013,70100,0.668526173
1681940032,70140,0.728700578
1681940046,70170,0.744904816
1681940131,70350,0.636610627
1681940150,70390,0.722428441
1681940183,70460,0.724864721
1681940245,70590,0.704221666
1681940273,70650,0.709028423
1681940340,70790,0.728017569
1681940405,70910,0.670474589
1681940438,70980,0.659691751
1681940476,71060,0.717193484
1681940514,71140,0.616219103
1681940518,71150,0.706070721
1681940622,71370,0.701392472
1681940641,71410,0.704546094
1681940708,71550,0.694075465
1681940764,71670,0.63724333
1681940769,71680,0.628562272
1681940802,71750,0.699989617
1681940868,71890,0.738653362
1681940897,71950,0.632889867
1681940930,72020,0.663369536
1681940939,72040,0.616012812
1681940982,72130,0.685460925
1681940992,72150,0.662908614
1681940996,72160,0.651600778
1681941086,72350,0.715153456
1681941100,72380,0.705883682
1681941143,72470,0.608583689
1681941204,72600,0.658714652
1681941279,72740,0.773381472
1681941326,72840,0.656762064
1681941402,73000,0.659610212
1681941454,73110,0.607316613
1681941539,73290,0.627171695
1681941586,73390,0.627567887
1681941591,73400,0.718138218
1681941620,73460,0.686742187
1681941653,73530,0.730609477
1681941672,73570,0.65612942
1681941676,73580,0.681076527
1681941681,73590,0.650856316
1681941785,73810,0.631582201
1681941790,73820,0.683415234
1681941809,73860,0.646329165
1681941818,73880,0.730058074
1681941861,73970,0.639156103
1681941880,74010,0.627914369
1681942017,74300,0.702494383
1681942022,74310,0.628590047
1681942064,74400,0.675732791
1681942079,74430,0.657212853
1681942112,74500,0.675951362
1681942167,74600,0.769785464
1681942172,74610,0.733508825
1681942177,74620,0.753100038
1681942181,74630,0.712893724
1681942205,74680,0.711631954
1681942233,74740,0.651221514
1681942252,74780,0.637659073
1681942262,74800,0.662026882
1681942337,74960,0.679837108
1681942366,75020,0.698573649
1681942371,75030,0.653365493
1681942409,75110,0.64332968
1681942498,75300,0.656527817
1681942579,75470,0.646950424
1681942702,75730,0.694254875
1681942811,75960,0.631992459
1681942844,76030,0.762840629
1681942872,76090,0.686886549
1681942886,76120,0.715249181
1681943041,76430,0.649511099
1681943046,76440,0.649714708
1681943122,76600,0.603193581
1681943127,76610,0.660295486
1681943174,76710,0.653549433
1681943188,76740,0.743691623
1681943198,76760,0.752527535
1681943250,76870,0.640153468
1681943278,76930,0.689191937
1681943292,76960,0.667466521
1681943311,77000,0.699076653
1681943397,77180,0.712665975
1681943401,77190,0.640637755
1681943420,77230,0.671096921
1681943434,77260,0.626836061
1681943444,77280,0.633751392
1681943510,77420,0.647953391
1681943529,77460,0.792206645
1681943581,77570,0.647277415
1681943595,77600,0.652404904
1681943690,77800,0.689111531
1681943728,77880,0.671406329
1681943775,77980,0.742539048
1681943780,77990,0.747215271
1681943832,78100,0.644696653
1681943949,78330,0.697719812
1681943973,78380,0.674616992
1681944053,78550,0.674246848
1681944162,78780,0.728342175
1681944261,78990,0.675405622
1681944266,79000,0.666715026
1681944285,79040,0.714889169
1681944304,79080,0.717236996
1681944389,79260,0.617996156
1681944417,79320,0.693599284
1681944422,79330,0.677673519
1681944621,79750,0.668449521
1681944659,79830,0.622879803
1681944696,79910,0.661650479
1681944701,79920,0.668651938
1681944782,80090,0.653360188
1681944828,80170,0.665633976
1681944851,80220,0.633410037
1681944870,80260,0.721630752
1681944922,80370,0.757151008
1681944979,80490,0.775600791
1681944993,80520,0.75026685
1681945003,80540,0.6955989
1681945022,80580,0.664171517
1681945060,80660,0.62471813
1681945343,81260,0.668852568
1681945372,81320,0.732319951
1681945376,81330,0.672904193
1681945386,81350,0.678443015
1681945457,81500,0.571817696
1681945490,81570,0.696235359
1681945599,81800,0.676071227
1681945618,81840,0.658465147
1681945670,81950,0.697418153
1681945692,81980,0.680081606
1681945773,82150,0.636971593
1681945801,82210,0.757524371
1681945863,82340,0.627106845
1681945957,82540,0.696076393
1681946000,82630,0.679122329
1681946066,82770,0.701366544
1681946076,82790,0.690319002
1681946085,82810,0.682806313
1681946128,82900,0.642024219
1681946170,82990,0.689126551
1681946208,83070,0.698254406
1681946303,83270,0.654835999
1681946312,83290,0.64174968
1681946326,83320,0.782230794
1681946336,83340,0.695576549
1681946364,83400,0.630647123
1681946421,83520,0.719686031
1681946426,83530,0.72090292
1681946459,83600,0.667252183
1681946473,83630,0.624307752
1681946497,83680,0.652947545
1681946530,83750,0.69146663
1681946539,83770,0.686774611
1681946789,84280,0.702521265
1681946841,84390,0.720494568
1681946856,84420,0.731180727
1681946879,84470,0.702378035
1681946955,84630,0.64041698
1681946974,84670,0.724042773
1681946979,84680,0.73576194
1681946988,84700,0.747663677
1681947002,84730,0.647463441
1681947035,84800,0.671885371
1681947054,84840,0.695404589
1681947073,84880,0.659998298
1681947116,84970,0.630650222
1681947121,84980,0.658531308
1681947144,85030,0.709728122
1681947163,85070,0.658535182
1681947168,85080,0.724877596
1681947239,85230,0.63073504
1681947386,85540,0.740398765
1681947443,85660,0.660117567
1681947484,85730,0.696325123
1681947508,85780,0.660379589
1681947574,85920,0.664728463
1681947617,86010,0.71922034
1681947688,86160,0.578142703
1681947740,86270,0.634214163
1681947773,86340,0.716041863
1681947778,86350,0.701544881
1681947792,86380,0.673847616
1681947820,86440,0.653487027
1681948000,86820,0.636457205
1681948014,86850,0.602525115
1681948024,86870,0.656908095
1681948038,86900,0.672901034
1681948043,86910,0.590551555
1681948062,86950,0.686366439
1681948213,87270,0.661203265
1681948279,87410,0.67752111
1681948415,87680,0.673521042
1681948444,87740,0.688527763
1681948463,87780,0.700841844
1681948548,87960,0.700340331
1681948571,88010,0.616937459
1681948642,88160,0.722605884
1681948657,88190,0.709466279
1681948671,88220,0.654155016
1681948770,88430,0.595456898
1681948822,88540,0.703612149
1681948884,88670,0.654358983
1681948888,88680,0.684665561
1681948936,88780,0.627333105
1681948950,88810,0.663206041
1681948969,88850,0.633456469
1681949049,89020,0.690069377
1681949059,89040,0.688378096
1681949073,89070,0.613512814
1681949172,89280,0.689626217
1681949182,89300,0.676012933
1681949206,89350,0.670095384
1681949266,89460,0.664710879
1681949304,89540,0.694466591
1681949323,89580,0.665165782
1681949403,89750,0.591471612
1681949432,89810,0.658060014
1681949479,89910,0.626313448
1681949488,89930,0.688719094
1681949517,89990,0.768848896
1681949540,90040,0.720562994
1681949564,90090,0.682885468
1681949578,90120,0.695427775
1681949649,90270,0.648714721
1681949654,90280,0.742130339
1681949782,90550,0.617865622
1681949820,90630,0.676090181
1681949867,90730,0.640455604
1681949881,90760,0.610160708
1681949919,90840,0.663937151
1681950019,91050,0.639162958
1681950047,91110,0.697944641
1681950099,91220,0.64624548
1681950104,91230,0.628157139
1681950264,91550,0.717143476
1681950269,91560,0.685981929
1681950297,91620,0.643992543
1681950543,92140,0.672123969
1681950553,92160,0.690910757
1681950586,92230,0.67325151
1681950600,92260,0.656603038
1681950635,92330,0.6625278
1681958931,92600,0.71554637
1681959015,92810,0.64952606
1681959043,92910,0.684623718
1681959086,93070,0.743517578
1681959092,93090,0.638840318
1681959097,93110,0.631939948
